Count,Values,Labels,Misc,CPU-usage,Values-2,Units
0.905484737,0,major-faults,100587949,100,0,K/sec
0.905484737,0,minor-faults,100587664,100,0,K/sec
0.905484737,0,page-faults,100587349,100,0,K/sec
0.905484737,100.231228,task-clock,100587042,100,,
0.905484737,9154,L1-dcache-load-misses,21332917,21.21,0,of all L1-dcache hits
0.905484737,230335548,L1-dcache-loads,19555151,19.44,2289.886,M/sec
0.905484737,120151162,L1-dcache-stores,7110417,7.07,1194.486,M/sec
0.905484737,2130,L1-icache-load-misses,7110662,7.07,,
0.905484737,0,LLC-load-misses,7110517,7.07,0,of all LL-cache hits
0.905484737,226,LLC-loads,10665766,10.6,0.002,M/sec
0.905484737,0,LLC-store-misses,7111522,7.07,0,K/sec
0.905484737,63,LLC-stores,7111425,7.07,0.626,K/sec
0.905484737,17774,branch-load-misses,10667359,10.61,0.177,M/sec
0.905484737,150587935,branch-loads,14222440,14.14,1497.074,M/sec
0.905484737,0,dTLB-load-misses,14221952,14.14,0,of all dTLB cache hits
0.905484737,230505304,dTLB-loads,12444045,12.37,2291.574,M/sec
0.905484737,0,dTLB-store-misses,7110950,7.07,0,K/sec
0.905484737,120280257,dTLB-stores,7111375,7.07,1195.769,M/sec
0.905484737,75,iTLB-load-misses,7111297,7.07,3375,of all iTLB cache hits
0.905484737,0,iTLB-loads,7111051,7.07,0,K/sec
0.905484737,0,node-load-misses,10666931,10.61,0,K/sec
0.905484737,0,node-loads,14221132,14.14,0,K/sec
0.905484737,0,node-store-misses,7110009,7.07,0,K/sec
0.905484737,0,node-stores,7110821,7.07,0,K/sec
1.005704497,150308245,branches,10557738,10.5,1494.847,M/sec
1.005704497,17794,branch-misses,14156764,14.08,0.01,of all branches
1.005704497,9987515,bus-cycles,14157039,14.08,99.328,M/sec
1.005704497,2943,cache-misses,14284882,14.21,258.362,of all cache refs
1.005704497,2792,cache-references,14398891,14.32,0.028,M/sec
1.005704497,259389780,cycles,14399892,14.32,2.58,GHz
1.005704497,746212154,instructions,17999690,17.9,2.87,insn per cycle
1.005704497,259454043,ref-cycles,21599573,21.48,2580.325,M/sec
1.005704497,0,alignment-faults,100552586,100,0,K/sec
1.005704497,0,bpf-output,100552256,100,0,K/sec
1.005704497,0,context-switches,100552021,100,0,K/sec
1.005704497,100.214863,cpu-clock,100551740,100,,
1.005704497,0,cpu-migrations,100551539,100,0,K/sec
1.005704497,0,dummy,100551290,100,0,K/sec
1.005704497,0,emulation-faults,100551046,100,0,K/sec
1.005704497,0,major-faults,100550751,100,0,K/sec
1.005704497,0,minor-faults,100550485,100,0,K/sec
1.005704497,0,page-faults,100550202,100,0,K/sec
1.005704497,100.215958,task-clock,100549933,100,,
1.005704497,8923,L1-dcache-load-misses,21599757,21.48,0,of all L1-dcache hits
1.005704497,230274134,L1-dcache-loads,19999590,19.89,2290.125,M/sec
1.005704497,120223862,L1-dcache-stores,7198966,7.16,1195.652,M/sec
1.005704497,2430,L1-icache-load-misses,7199590,7.16,,
1.005704497,0,LLC-load-misses,7199386,7.16,0,of all LL-cache hits
1.005704497,134,LLC-loads,10799369,10.74,0.001,M/sec
1.005704497,0,LLC-store-misses,7200364,7.16,0,K/sec
1.005704497,0,LLC-stores,7200018,7.16,0,K/sec
1.005704497,17775,branch-load-misses,10800384,10.74,0.177,M/sec
1.005704497,150534914,branch-loads,14399919,14.32,1497.101,M/sec
1.005704497,0,dTLB-load-misses,14399741,14.32,0,of all dTLB cache hits
1.005704497,230236650,dTLB-loads,12799665,12.73,2289.752,M/sec
1.005704497,0,dTLB-store-misses,7199847,7.16,0,K/sec
1.005704497,120245782,dTLB-stores,7200183,7.16,1195.87,M/sec
1.005704497,75,iTLB-load-misses,7200183,7.16,3750,of all iTLB cache hits
1.005704497,0,iTLB-loads,7199943,7.16,0,K/sec
1.005704497,0,node-load-misses,10800223,10.74,0,K/sec
1.005704497,0,node-loads,14399029,14.32,0,K/sec
1.005704497,0,node-store-misses,7199004,7.16,0,K/sec
1.005704497,207,node-stores,7077086,7.04,0.002,M/sec
1.105925049,149824152,branches,10079889,10.03,1490.481,M/sec
1.105925049,18036,branch-misses,13714934,13.64,0.01,of all branches
1.105925049,9980457,bus-cycles,14078699,14.01,99.288,M/sec
1.105925049,13,cache-misses,14440740,14.37,1.178,of all cache refs
1.105925049,745,cache-references,14544630,14.47,0.007,M/sec
1.105925049,259479419,cycles,14545608,14.47,2.581,GHz
1.105925049,746623643,instructions,18181932,18.09,2.87,insn per cycle
1.105925049,259498405,ref-cycles,21817858,21.7,2581.543,M/sec
1.105925049,0,alignment-faults,100522211,100,0,K/sec
1.105925049,0,bpf-output,100521951,100,0,K/sec
1.105925049,0,context-switches,100521725,100,0,K/sec
1.105925049,100.218796,cpu-clock,100521472,100,,
1.105925049,0,cpu-migrations,100521254,100,0,K/sec
1.105925049,0,dummy,100521008,100,0,K/sec
1.105925049,0,emulation-faults,100520755,100,0,K/sec
1.105925049,0,major-faults,100520454,100,0,K/sec
1.105925049,0,minor-faults,100520198,100,0,K/sec
1.105925049,0,page-faults,100519958,100,0,K/sec
1.105925049,100.217339,task-clock,100519698,100,,
1.105925049,9591,L1-dcache-load-misses,21818098,21.71,0,of all L1-dcache hits
1.105925049,230109436,L1-dcache-loads,20363396,20.26,2289.176,M/sec
1.105925049,120252339,L1-dcache-stores,7271408,7.23,1196.295,M/sec
1.105925049,2544,L1-icache-load-misses,7272120,7.23,,
1.105925049,0,LLC-load-misses,7272192,7.24,0,of all LL-cache hits
1.105925049,109,LLC-loads,10908505,10.85,0.001,M/sec
1.105925049,0,LLC-store-misses,7273019,7.24,0,K/sec
1.105925049,0,LLC-stores,7272758,7.24,0,K/sec
1.105925049,17739,branch-load-misses,10909427,10.85,0.176,M/sec
1.105925049,150248547,branch-loads,14545365,14.47,1494.703,M/sec
1.105925049,0,dTLB-load-misses,14545233,14.47,0,of all dTLB cache hits
1.105925049,230196026,dTLB-loads,13090562,13.02,2290.037,M/sec
1.105925049,0,dTLB-store-misses,7272548,7.24,0,K/sec
1.105925049,120136966,dTLB-stores,7272915,7.24,1195.147,M/sec
1.105925049,88,iTLB-load-misses,7273064,7.24,4840,of all iTLB cache hits
1.105925049,0,iTLB-loads,7272640,7.24,0,K/sec
1.105925049,739,node-load-misses,10817340,10.76,0.007,M/sec
1.105925049,0,node-loads,14089317,14.02,0,K/sec
1.105925049,<not counted>,node-store-misses,6544549,6.51,,
1.105925049,490,node-stores,6545296,6.51,0.005,M/sec
1.206141442,150173780,branches,10239891,10.19,1494.338,M/sec
1.206141442,17770,branch-misses,13905341,13.84,0.01,of all branches
1.206141442,9980552,bus-cycles,14238819,14.17,99.314,M/sec
1.206141442,0,cache-misses,14570641,14.5,0,of all cache refs
1.206141442,557,cache-references,14665926,14.59,0.006,M/sec
1.206141442,259448784,cycles,14666822,14.59,2.582,GHz
1.206141442,746797139,instructions,18333427,18.24,2.87,insn per cycle
1.206141442,259490956,ref-cycles,21999685,21.89,2582.123,M/sec
